업종명	업소명	소재지(도로명)	소재지(지번)	행정동명
일반음식점	취향마라마라탕대흥점	"대전광역시 중구 중교로 7-7, 1층 103호 (대흥동, 다빈치)"	대전광역시 중구 대흥동 502-12 다빈치 1층 103호	대흥동
일반음식점	거기루	"대전광역시 중구 문화로126번길 3, 1층 (문화동)"	대전광역시 중구 문화동 668-54 1층 	문화1동
일반음식점	아뜨뜨대전은행점	"대전광역시 중구 중앙로164번길 50, 2층 (은행동)"	대전광역시 중구 은행동 170-23 2층 	은행선화동
일반음식점	왕가한우	"대전광역시 중구 계백로 1701-6, 1층 (오류동)"	대전광역시 중구 오류동 160-7 1층 	오류동
일반음식점	산과들흑염소	"대전광역시 중구 중앙로121번길 36, 2층 (선화동)"	대전광역시 중구 선화동 23-2 2층 	은행선화동
일반음식점	모아1101(MOA1101)	"대전광역시 중구 오류로 31, 103동 114호 (오류동, 서대전역 우방아이유쉘 스카이팰리스)"	대전광역시 중구 오류동 73-1 서대전역 우방아이유쉘 스카이팰리스 103동 114호	오류동
일반음식점	회포차	"대전광역시 중구 보문로 66, 1층 (부사동)"	대전광역시 중구 부사동 129-5 1층 	부사동
일반음식점	알로하녹	"대전광역시 중구 대종로521번길 29, 1층 (선화동)"	대전광역시 중구 선화동 236-8 1층 	은행선화동
일반음식점	덤블링(DUMBLING)	"대전광역시 중구 대흥로121번길 30-5, 1층 (대흥동)"	대전광역시 중구 대흥동 409-14 1층 	대흥동
일반음식점	여행	"대전광역시 중구 계룡로882번길 12, 2층 (오류동)"	대전광역시 중구 오류동 151-12 2층 	오류동
일반음식점	얼큰이칼국수와쭈꾸미	"대전광역시 중구 대종로593번길 52, 1층 (선화동)"	대전광역시 중구 선화동 163-101 1층 	은행선화동
일반음식점	써니포차	"대전광역시 중구 당디로6번길 100, 1층 (문화동)"	대전광역시 중구 문화동 770 1층 	문화1동
일반음식점	로로네베이커리	"대전광역시 중구 중교로 30, 승촌빌딩 1층 (대흥동)"	대전광역시 중구 대흥동 452-107 승촌빌딩 1층 	대흥동
일반음식점	엠씨푸드	"대전광역시 중구 계룡로918번길 27, 1층 (문화동)"	대전광역시 중구 문화동 1-36 1층 	문화1동
일반음식점	타향골1979	"대전광역시 중구 목척1길 18, 1층 (은행동)"	대전광역시 중구 은행동 7-17 1층 	은행선화동
일반음식점	텃밭에서..	"대전광역시 중구 계룡로 922, 102호 (문화동, 하우스토리2차)"	대전광역시 중구 문화동 1-31 하우스토리2차 102호	문화1동
일반음식점	오박사전복해신탕	"대전광역시 중구 동서대로1304번길 60, 1층 (오류동)"	대전광역시 중구 오류동 177-23 1층 	오류동
일반음식점	미도인대전은행	"대전광역시 중구 중앙로164번길 38, 1층 (은행동)"	대전광역시 중구 은행동 168-10 1층 	은행선화동
일반음식점	910컴퍼니	"대전광역시 중구 유천로33번길 65, 1층 (유천동)"	대전광역시 중구 유천동 295-23 1층 	유천1동
일반음식점	진짜무쇠삼겹대전대흥점	"대전광역시 중구 중앙로130번길 20, 1층 (대흥동)"	대전광역시 중구 대흥동 206-3 1층 	대흥동
일반음식점	서한갈비	"대전광역시 중구 유천로102번길 43, 1층 (유천동)"	대전광역시 중구 유천동 198-17 1층 	유천1동
일반음식점	빨간집	"대전광역시 중구 대종로386번길 55, 1층 (문창동)"	대전광역시 중구 문창동 44-5 1층 	문창동
일반음식점	문창	"대전광역시 중구 대전천서로 371-1, 지하1층 (문창동)"	대전광역시 중구 문창동 10-13 지하1층 	문창동
일반음식점	참닭목동점	"대전광역시 중구 동서대로 1387-1, 1층 (목동)"	대전광역시 중구 목동 107-9 1층 	목동
일반음식점	뜨개질까페	"대전광역시 중구 보문로 70-1, 1층 (부사동)"	대전광역시 중구 부사동 130-13 1충 	부사동
일반음식점	유성갈비목동점	"대전광역시 중구 동서대로 1391-6, 1층 (목동)"	대전광역시 중구 목동 4-4 1층 	목동
일반음식점	생마차대전대흥점	"대전광역시 중구 보문로260번길 43, 1층 (대흥동)"	대전광역시 중구 대흥동 211 1층 	대흥동
일반음식점	연남	"대전광역시 중구 중앙로122번길 14, 1층 (대흥동)"	대전광역시 중구 대흥동 492-1 1층 	대흥동
일반음식점	우라산	"대전광역시 중구 중교로 13, 호강빌딩 3층 (대흥동)"	대전광역시 중구 대흥동 505-16 호강빌딩 3층 	대흥동
일반음식점	김무삼(김치무쇠삼겹)	"대전광역시 중구 오류로 75-1, 1층 (오류동)"	대전광역시 중구 오류동 183-32 1층 	오류동
일반음식점	남도집밥	"대전광역시 중구 서문로105번길 11, 1층 (문화동)"	대전광역시 중구 문화동 311-23 1층 	문화1동
일반음식점	바이브라콜1	"대전광역시 중구 중앙로130번길 14, 지하1층 (대흥동)"	대전광역시 중구 대흥동 206-1 지하1층 	대흥동
일반음식점	태어난김에	"대전광역시 중구 중앙로109번길 7, 1층 (선화동)"	대전광역시 중구 선화동 286-6 1층 	은행선화동
일반음식점	소원짬뽕	"대전광역시 중구 계룡로921번길 38, 1층 (대사동)"	대전광역시 중구 대사동 248-236 1층 	대사동
일반음식점	피자스톰대전중구점	"대전광역시 중구 테미로 51-2, 1층 (대흥동)"	대전광역시 중구 대흥동 513-7 1층 	대흥동
일반음식점	한잔해	"대전광역시 중구 모암로7번길 168, 1층 (옥계동)"	대전광역시 중구 옥계동 154-3 1층 	석교동
일반음식점	아시안빌리어즈비스트바	"대전광역시 중구 대흥로165번길 25, 3층 (대흥동)"	대전광역시 중구 대흥동 129-1 3층 	대흥동
일반음식점	청춘문방구	"대전광역시 중구 계백로1565번길 45, 1층 (유천동)"	대전광역시 중구 유천동 324-5 1층 	유천1동
일반음식점	오우덴	"대전광역시 중구 중앙로122번길 20, 2층 (대흥동)"	대전광역시 중구 대흥동 491-10 2층 	대흥동
일반음식점	예산잔치국수	"대전광역시 중구 산서로 81-15, 1,2층 (사정동)"	"대전광역시 중구 사정동 344-6 1,2층 "	산성동
일반음식점	더가든	"대전광역시 중구 대종로 362-1, 1층 (부사동)"	대전광역시 중구 부사동 94-36 1층 	부사동
일반음식점	꺼먹지명태조림대전산성점	"대전광역시 중구 보문산로36번길 14, 1층 (산성동)"	대전광역시 중구 산성동 120-14 1층 	산성동
일반음식점	무창포조개구이	"대전광역시 중구 태평로 177-1, 1층 (태평동)"	대전광역시 중구 태평동 350-17 1층 	태평1동
일반음식점	빽보이피자대전중구점	"대전광역시 중구 선화서로 112, 1층 (선화동)"	대전광역시 중구 선화동 163-99 1층 	은행선화동
일반음식점	더꼬치다대전중구점	"대전광역시 중구 평촌로 100, A동 1층, 2층 101호 (유천동)"	"대전광역시 중구 유천동 198-8 1층, 2층 A동 101호"	유천2동
일반음식점	쌈마이대패	"대전광역시 중구 대둔산로 402, 1층 (산성동)"	대전광역시 중구 산성동 281-16 1층 	산성동
일반음식점	아이린	"대전광역시 중구 사정공원로 70, 플라워랜드 3동 1층 (사정동)"	대전광역시 중구 사정동 142 플라워랜드 3동 1층 	산성동
일반음식점	올드하우스(oldhaus)	"대전광역시 중구 대종로 467, 3층 (대흥동)"	대전광역시 중구 대흥동 187-1 3층 	대흥동
일반음식점	오빠곱창	"대전광역시 중구 어덕마을로 166, 1층 (중촌동)"	대전광역시 중구 중촌동 67-14 1층 	중촌동
일반음식점	긴자료코대전대흥점	"대전광역시 중구 중앙로 126, 1층 101호 (대흥동)"	대전광역시 중구 대흥동 205-1 1층 101호	대흥동
일반음식점	달미테(dalmitte)	"대전광역시 중구 중앙로79번길 79, 1층 (선화동)"	대전광역시 중구 선화동 366-23 1층 	은행선화동
일반음식점	정성카츠대전중구점	"대전광역시 중구 태평로26번길 8, 1층 (유천동)"	대전광역시 중구 유천동 325-20 1층 	유천1동
일반음식점	대전양반골	"대전광역시 중구 산성로 133, 2층 (문화동)"	대전광역시 중구 문화동 644-18 2층 	문화1동
일반음식점	숨어있는집	"대전광역시 중구 선화로12번길 39, 1층 (용두동)"	대전광역시 중구 용두동 20-20 1층 	용두동
일반음식점	노엘커피	"대전광역시 중구 과례로22번길 38, 1층 (문화동)"	대전광역시 중구 문화동 150-2 1층 	문화1동
일반음식점	오마니동방순대	"대전광역시 중구 유천로47번길 122, 1층 (유천동)"	대전광역시 중구 유천동 329-29 1층 	유천1동
일반음식점	오늘의밥	"대전광역시 중구 계룡로920번길 36, 1층 (대사동)"	대전광역시 중구 대사동 248-207 1층 	대사동
일반음식점	정직한하누1	"대전광역시 중구 대종로 311, 2층 (부사동)"	대전광역시 중구 부사동 129-8 2층 	부사동
일반음식점	대전삼겹	"대전광역시 중구 목중로26번길 34, 1층 (중촌동)"	대전광역시 중구 중촌동 403-19 1층 	중촌동
일반음식점	오늘은칼국수	"대전광역시 중구 선화로22번길 40, 1층 (용두동)"	대전광역시 중구 용두동 21-26 1층 	용두동
일반음식점	교반(오류점)	"대전광역시 중구 동서대로1303번길 26, 1층 (오류동)"	대전광역시 중구 오류동 188-10 1층 	오류동
일반음식점	보문산명태촌 본점	"대전광역시 중구 보문산공원로497번길 16, 1층 (대사동)"	대전광역시 중구 대사동 200-4 1층 	대사동
일반음식점	그림제작소대전은행점	"대전광역시 중구 대흥로165번길 47, 3층 (대흥동)"	대전광역시 중구 대흥동 146-1 3층 	대흥동
일반음식점	멘야네코	"대전광역시 중구 중앙로164번길 49, 2층 (은행동)"	대전광역시 중구 은행동 76-21 2층 	은행선화동
일반음식점	카르페미스	"대전광역시 중구 태평로14번길 21-10, 1~2층 (유천동)"	대전광역시 중구 유천동 325-34 1~2층 	유천1동
일반음식점	'<REPLACE>0시50분	"대전광역시 중구 대종로 504, 1층 (은행동)"	대전광역시 중구 은행동 137-25 1층 	은행선화동
일반음식점	보문	"대전광역시 중구 보문로103번길 56, 1층 (부사동)"	대전광역시 중구 부사동 279-13 1층 	부사동
일반음식점	하우스플래터(HAUSPLATTER)	"대전광역시 중구 대종로529번길 34, 1층 (선화동)"	대전광역시 중구 선화동 240-4 1층 	은행선화동
일반음식점	슈가엔샐유천점	"대전광역시 중구 유천로47번길 23, 1층 (유천동)"	대전광역시 중구 유천동 217-1 1층 	유천1동
일반음식점	산호초	"대전광역시 중구 대종로517번길 36, 2층 (선화동)"	대전광역시 중구 선화동 236-5 2층 	은행선화동
일반음식점	달밤포차	"대전광역시 중구 중앙로122번길 31, 1층 (대흥동)"	대전광역시 중구 대흥동 245-2 1층 	대흥동
일반음식점	현대옥오류점	"대전광역시 중구 계백로 1715, 경복궁메디컬파크 1동 108호 (오류동)"	대전광역시 중구 오류동 154-6 경복궁메디컬파크 1동 108호	오류동
일반음식점	하나로카페	"대전광역시 중구 대둔산로199번길 43, 2층 (안영동)"	대전광역시 중구 안영동 703 2층 	산성동
일반음식점	도란도란	"대전광역시 중구 천근로 34-1, 1층 (문화동)"	대전광역시 중구 문화동 480-11 1층 	문화1동
일반음식점	이글펍	"대전광역시 중구 대종로 373, 한밭종합운동장 2층(3루외야1) (부사동)"	대전광역시 중구 부사동 209-1 한밭종합운동장 2층(3루외야C-1) 	부사동
일반음식점	대박손칼국수	"대전광역시 중구 수침로55번길 60, 1층 (태평동)"	대전광역시 중구 태평동 333-9 1층 	태평1동
일반음식점	향리원마라탕	"대전광역시 중구 중앙로164번길 17, 1층 (은행동)"	대전광역시 중구 은행동 52-4 1층 	은행선화동
일반음식점	노랑통닭유천점	"대전광역시 중구 태평로44번길 53, 상가동 1층 3호 (유천동, 유진하나아파트)"	대전광역시 중구 유천동 319-1 유진하나아파트 1층 상가동 3호	유천1동
일반음식점	아라낙곱새	"대전광역시 중구 유천로42번길 13, 1층 (유천동)"	대전광역시 중구 유천동 180-12 1층 	유천1동
일반음식점	큰집닭강정	"대전광역시 중구 태평로44번길 27, 1층 101호 (유천동, 현암에버드림아파트)"	대전광역시 중구 유천동 322-1 현암에버드림아파트 1층 101호	유천1동
일반음식점	공릉동원조멸치국수	"대전광역시 중구 목중로26번길 16, 1층 (중촌동)"	대전광역시 중구 중촌동 412 1층 	중촌동
일반음식점	다사랑오월드점	"대전광역시 중구 대둔산로 291, 1층 (사정동)"	대전광역시 중구 사정동 490-1 1층 	산성동
일반음식점	(구)옛날다방	"대전광역시 중구 유천로47번길 54, 1층 (유천동)"	대전광역시 중구 유천동 303-42 1층 	유천1동
일반음식점	애주가술안주전문점	"대전광역시 중구 부용로 5, 1층 104호 (부사동)"	대전광역시 중구 부사동 146-6 1층 104호	부사동
일반음식점	선화동옥이네	"대전광역시 중구 선화로97번길 57, 1층 (선화동)"	대전광역시 중구 선화동 193-8 1층 	은행선화동
일반음식점	세븐포장마차	"대전광역시 중구 당디로 111, 1층 (유천동, 궁전아파트)"	대전광역시 중구 유천동 335-11 궁전아파트 1층 	유천1동
일반음식점	세라비	"대전광역시 중구 계룡로 766, 2동 1,2층 (오류동)"	"대전광역시 중구 오류동 188-1 2동 1,2층 "	오류동
일반음식점	하마당앤요맛	"대전광역시 중구 용두로 50, 1층 (용두동)"	대전광역시 중구 용두동 97-31 1층 	용두동
일반음식점	퀜넬(Quenelle)	"대전광역시 중구 충무로 17, 1층 (대흥동)"	대전광역시 중구 대흥동 240-42 1층 	대흥동
일반음식점	배추짬뽕	"대전광역시 중구 산서로 38, 1층 (사정동)"	대전광역시 중구 사정동 494-3 1층 	산성동
